Timestamp                       Thread     Type        Activity             PID    TTL  
2026-02-21 04:05:45.823258+0530 0x4dcfc4   Activity    0x8b253d             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:05:45.823278+0530 0x4dcfc4   Activity    0x8b253e             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:05:45.823366+0530 0x4f19cd   Default     0x8b2538             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] MovingApDetector, received location: <private>, success: yes
2026-02-21 04:05:45.823780+0530 0x4dc648   Default     0x8b2538             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 5.00, speed, -1.0, course, -1.0, type, 1, alt, 0.0, altunc, -1.0, ellipsoidalAlt, 0.0, speedUnc, -1.0, courseUnc, -1.0, signalEnv, 0, timestamp, 793319745.822
2026-02-21 04:05:45.823992+0530 0x4dcfc4   Default     0x8b2538             15564  0    locationd: [com.apple.locationd.Core:Core] {"msg":"#pla #zone-relevance-tracker, location notification", "notification":5, "_currentLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 0C 88 5A B9 C5 96 D2 7E 78 73 69 5F C1 E4 82 42 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52', "NewLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 73 D9 A6 4F 14 DC 29 82 7C 7C 94 0E 9B 76 B6 27 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52'}
2026-02-21 04:05:45.825100+0530 0x4f416c   Default     0x8b2538             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b3dfa08) wifi1Event
2026-02-21 04:05:45.825147+0530 0x4f416c   Default     0x8b2538             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:05:45.825420+0530 0x4f416c   Default     0x8b2538             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7229952681195, "end_mach":7229952685300, "elapsed_s":"0.000171042", "event":System::LeechLocation, "now_s":"793319745.824617028"}
2026-02-21 04:05:45.825467+0530 0x4f416c   Default     0x8b2538             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b3dfa08) wifi1Event
2026-02-21 04:05:45.825607+0530 0x4f416c   Default     0x8b2538             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b3dfa08) wifi1Event
2026-02-21 04:05:45.825663+0530 0x4f416c   Default     0x8b2538             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:05:45.825817+0530 0x4f416c   Default     0x8b2538             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7229952692956, "end_mach":7229952694857, "elapsed_s":"0.000079208", "event":System::LeechLocation, "now_s":"793319745.825121999"}
2026-02-21 04:05:45.825889+0530 0x4f416c   Default     0x8b2538             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b3dfa08) wifi1Event
2026-02-21 04:05:46.828258+0530 0x4f416c   Default     0x0                  15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxSimulated, Fix, 1, ll, <private>, <private>, acc, 5.00, course, -1.0, time, 793319747.9, deltaDistance, 0.0, deltaDistanceAccuracy, 1.9, odometer, -1.0, timestampGps, 793319747.9
2026-02-21 04:05:46.828523+0530 0x4f416c   Activity    0x8b253f             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:05:46.828609+0530 0x4f416c   Activity    0x8b2560             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:05:46.828647+0530 0x4f416c   Activity    0x8b2561             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:05:46.828675+0530 0x4f416c   Activity    0x8b2562             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:05:46.828697+0530 0x4f416c   Activity    0x8b2563             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:05:46.828718+0530 0x4f416c   Activity    0x8b2564             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:05:46.828739+0530 0x4f416c   Activity    0x8b2565             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:05:46.828766+0530 0x4dcfc4   Default     0x8b253f             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] MovingApDetector, received location: <private>, success: yes
2026-02-21 04:05:46.829330+0530 0x4f19cd   Default     0x8b253f             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 5.00, speed, -1.0, course, -1.0, type, 1, alt, 0.0, altunc, -1.0, ellipsoidalAlt, 0.0, speedUnc, -1.0, courseUnc, -1.0, signalEnv, 0, timestamp, 793319746.828
2026-02-21 04:05:46.829664+0530 0x4f416c   Default     0x8b253f             15564  0    locationd: [com.apple.locationd.Core:Core] {"msg":"#pla #zone-relevance-tracker, location notification", "notification":5, "_currentLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 73 D9 A6 4F 14 DC 29 82 7C 7C 94 0E 9B 76 B6 27 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52', "NewLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 BA 30 14 B7 A9 C5 4D 3A 12 B1 E1 25 1A 0F 1A 6C BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52'}
2026-02-21 04:05:46.831231+0530 0x4dc648   Default     0x8b253f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b46ba08) wifi1Event
2026-02-21 04:05:46.831276+0530 0x4dc648   Default     0x8b253f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:05:46.831565+0530 0x4dc648   Default     0x8b253f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7229976828284, "end_mach":7229976832771, "elapsed_s":"0.000186958", "event":System::LeechLocation, "now_s":"793319746.830747962"}
2026-02-21 04:05:46.831615+0530 0x4dc648   Default     0x8b253f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b46ba08) wifi1Event
2026-02-21 04:05:46.831698+0530 0x4dc648   Default     0x8b253f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b46ba08) wifi1Event
2026-02-21 04:05:46.831751+0530 0x4dc648   Default     0x8b253f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:05:46.831904+0530 0x4dc648   Default     0x8b253f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7229976839064, "end_mach":7229976840928, "elapsed_s":"0.000077667", "event":System::LeechLocation, "now_s":"793319746.831208944"}
2026-02-21 04:05:46.831976+0530 0x4dc648   Default     0x8b253f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b46ba08) wifi1Event
2026-02-21 04:05:46.835279+0530 0x4f4e94   Default     0x0                  15561  0    backboardd: (AttentionAwareness) [com.apple.AttentionAwareness:AttentionAwareness]  301249.03835: notify client com.apple.siri.AttentionAwareness.Touch of <AWDigitizerButtonKeyboardAttentionEvent: 0x60000174d980> (timestamp:  301249.03812 sender 4412430560 displayUUID (null) tagIndex 0 (tag not present in server))
2026-02-21 04:05:46.835288+0530 0x4f4f91   Default     0x0                  15561  0    backboardd: [com.apple.BackBoard:TouchEvents] contact 1 presence: touching
2026-02-21 04:05:46.837283+0530 0x3fe5d3   Default     0x0                  15540  1    SpringBoard: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b53560; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2026-02-21 04:05:46.837543+0530 0x3fe5d3   Default     0x0                  15540  1    SpringBoard: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2026-02-21 04:05:46.837613+0530 0x3fe5d3   Default     0x0                  15540  1    SpringBoard: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <_UISystemGestureWindow: 0x10131c510>; contextId: 0x7975528
2026-02-21 04:05:46.838983+0530 0x3fe5d3   Activity    0x8b23fd             15540  0    SpringBoard: (UIKitCore) send gesture actions
2026-02-21 04:05:46.840028+0530 0x4f4e7e   Default     0x0                  15540  0    SpringBoard: (KeyboardArbiter) [com.apple.KeyboardArbiter:Handle] RX com.example.quickbill(56088) focusApplicationWithPID:56088 stealKeyboard:Y
    context:<contextID:1197643234 sceneID:com.example.quickbill-default>
2026-02-21 04:05:46.840489+0530 0x3fe5d3   Default     0x0                  15540  0    SpringBoard: (SpringBoard) [com.apple.SpringBoard:InputUI] Focused scene identity did change to: (null)
2026-02-21 04:05:46.851177+0530 0x4f4f90   Default     0x0                  15561  0    backboardd: [com.apple.BackBoard:TouchEvents] contact 1 presence: none
2026-02-21 04:05:46.851410+0530 0x4f4f90   Default     0x0                  15561  0    backboardd: [com.apple.BackBoard:TouchEvents] not removing destination (external): <BKTouchDestination: 0x600000c72c70; (touchStream|filterDetachedTouches); contextID: 0x7975528; clientPort: 0x2C07; externalReferences: 1>
2026-02-21 04:05:46.851817+0530 0x3fe5d3   Default     0x0                  15540  1    SpringBoard: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b53560; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2026-02-21 04:05:46.852008+0530 0x3fe5d3   Default     0x0                  15540  1    SpringBoard: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2026-02-21 04:05:46.852055+0530 0x3fe5d3   Default     0x0                  15540  1    SpringBoard: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <_UISystemGestureWindow: 0x10131c510>; contextId: 0x7975528
2026-02-21 04:05:46.852447+0530 0x3fe5d3   Activity    0x8b23fe             15540  0    SpringBoard: (UIKitCore) send gesture actions
2026-02-21 04:05:46.852509+0530 0x3fe5d3   Activity    0x8b23ff             15540  0    SpringBoard: (UIKitCore) send gesture actions
2026-02-21 04:05:46.951503+0530 0x4f4f90   Default     0x0                  15561  0    backboardd: (AttentionAwareness) [com.apple.AttentionAwareness:AttentionAwareness]  301249.15462: notify client com.apple.siri.AttentionAwareness.Touch of <AWAttentionLostEvent: 0x60000173f640> (timestamp:  301249.15459 attentionLostTimeout       0.10000 tagIndex 0 (tag not present in server))
2026-02-21 04:05:47.203443+0530 0x3fe5d3   Activity    0x8b2570             15540  0    SpringBoard: (UIKitCore) send gesture actions
2026-02-21 04:05:47.203458+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.managedappdistributiond:] service state: spawning
2026-02-21 04:05:47.203477+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.managedappdistributiond:] launching: ipc (mach)
2026-02-21 04:05:47.203994+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.managedappdistributiond [56361]:] xpcproxy_sim spawned with pid 56361
2026-02-21 04:05:47.204005+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.managedappdistributiond [56361]:] internal event: SPAWNED, code = 0
2026-02-21 04:05:47.204007+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.managedappdistributiond [56361]:] service state: xpcproxy
2026-02-21 04:05:47.204010+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.managedappdistributiond [56361]:] deferred event: domain spawn response: 0
2026-02-21 04:05:47.204017+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.proactiveeventtrackerd:] service state: spawning
2026-02-21 04:05:47.204022+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.proactiveeventtrackerd:] launching: xpc event
2026-02-21 04:05:47.204309+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.proactiveeventtrackerd [56362]:] xpcproxy_sim spawned with pid 56362
2026-02-21 04:05:47.204316+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.proactiveeventtrackerd [56362]:] internal event: SPAWNED, code = 0
2026-02-21 04:05:47.204317+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.proactiveeventtrackerd [56362]:] service state: xpcproxy
2026-02-21 04:05:47.204319+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.proactiveeventtrackerd [56362]:] deferred event: domain spawn response: 0
2026-02-21 04:05:47.204325+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.pairedsyncd:] service state: spawning
2026-02-21 04:05:47.204327+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.pairedsyncd:] launching: ipc (mach)
2026-02-21 04:05:47.204780+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.pairedsyncd [56363]:] xpcproxy_sim spawned with pid 56363
2026-02-21 04:05:47.204788+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.pairedsyncd [56363]:] internal event: SPAWNED, code = 0
2026-02-21 04:05:47.204789+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.pairedsyncd [56363]:] service state: xpcproxy
2026-02-21 04:05:47.204790+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.pairedsyncd [56363]:] deferred event: domain spawn response: 0
2026-02-21 04:05:47.204793+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.managedappdistributiond [56361]:] internal event: SOURCE_ATTACH, code = 0
2026-02-21 04:05:47.204795+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.proactiveeventtrackerd [56362]:] internal event: SOURCE_ATTACH, code = 0
2026-02-21 04:05:47.204797+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.pairedsyncd [56363]:] internal event: SOURCE_ATTACH, code = 0
2026-02-21 04:05:47.282317+0530 0x4f4fae   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.pairedsyncd [56363]:] service state: running
2026-02-21 04:05:47.282326+0530 0x4f4fae   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.pairedsyncd [56363]:] internal event: INIT, code = 0
2026-02-21 04:05:47.282329+0530 0x4f4fae   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.pairedsyncd [56363]:] Successfully spawned pairedsyncd[56363] because ipc (mach)
2026-02-21 04:05:47.282334+0530 0x4f4fae   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.proactiveeventtrackerd [56362]:] service state: running
2026-02-21 04:05:47.282334+0530 0x4f4fae   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.proactiveeventtrackerd [56362]:] internal event: INIT, code = 0
2026-02-21 04:05:47.282335+0530 0x4f4fae   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.proactiveeventtrackerd [56362]:] Successfully spawned proactiveeventtrackerd[56362] because xpc event
2026-02-21 04:05:47.283056+0530 0x4f4fae   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.managedappdistributiond [56361]:] service state: running
2026-02-21 04:05:47.283061+0530 0x4f4fae   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.managedappdistributiond [56361]:] internal event: INIT, code = 0
2026-02-21 04:05:47.283063+0530 0x4f4fae   Default     0x0                  15536  0    launchd_sim: [user/501/com.apple.managedappdistributiond [56361]:] Successfully spawned managedappdistributiond[56361] because ipc (mach)
2026-02-21 04:05:47.343658+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [pid/56362 [proactiveeventt]:] uncorking exec source upfront
2026-02-21 04:05:47.343674+0530 0x4f4e57   Default     0x0                  15536  0    launchd_sim: [pid/56362 [proactiveeventt]:] created
2026-02-21 04:05:47.344424+0530 0x4f4fae   Default     0x0                  15536  0    launchd_sim: [pid/56363 [pairedsyncd]:] uncorking exec source upfront
2026-02-21 04:05:47.344428+0530 0x4f4fae   Default     0x0                  15536  0    launchd_sim: [pid/56363 [pairedsyncd]:] created
2026-02-21 04:05:47.345821+0530 0x4f4fc8   Default     0x0                  56362  0    proactiveeventtrackerd: PET daemon has launched
2026-02-21 04:05:47.346226+0530 0x4f4fc6   Default     0x0                  56363  0    pairedsyncd: [com.apple.pairedsync:daemon] Initializing PSDSyncInitiator
